inn_bat,name,mnum,rs,four,six,out,bowf,inn_bow,rc,balb,wkt,season,type,date,city,teams,team_nm,pts_for_thrty,pts_for_fifty,pts_for_hundy,pts_for_ducky,pts_for_3w,pts_for_4w,pts_for_5w,bow_econ,pts_for_bow_econ,bat_pts,bow_pts,pts_crickpe
1,YBK Jaiswal,17,10.0,2.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,12.0,0.0,12.0
1,SV Samson,17,0.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,SO Hetmyer,17,30.0,2.0,2.0,0.0,18.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,4,0,0,0,0,0,0,,0.0,40.0,0.0,40.0
1,R Ashwin,17,30.0,1.0,2.0,1.0,22.0,2.0,23.0,24.0,2.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,4,0,0,0,0,0,0,5.75,0.5,39.0,50.5,89.5
1,JO Holder,17,0.0,0.0,0.0,1.0,1.0,2.0,36.0,18.0,0.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,-2,0,0,0,12.0,0.0,-2.0,0.0,-2.0
1,Dhruv Jurel,17,4.0,0.0,0.0,1.0,6.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,0,0,0,0,,0.0,4.0,0.0,4.0
1,YS Chahal,17,,,,,,2.0,26.0,24.0,2.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,0,0,0,0,6.5,0.0,0.0,50.0,50.0
1,A Zampa,17,1.0,0.0,0.0,1.0,1.0,2.0,41.0,24.0,1.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,0,0,0,0,0,0,0,10.25,0.0,1.0,25.0,26.0
1,D Padikkal,17,38.0,5.0,0.0,1.0,26.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Rajasthan Royals,4,0,0,0,0,0,0,,0.0,47.0,0.0,47.0
2,TU Deshpande,17,,,,,,1.0,36.0,24.0,3.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,4,0,0,9.0,0.0,0.0,79.0,79.0
2,S Dube,17,8.0,1.0,0.0,1.0,9.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,9.0,0.0,9.0
2,RD Gaikwad,17,8.0,1.0,0.0,1.0,10.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,9.0,0.0,9.0
2,RA Jadeja,17,25.0,1.0,2.0,0.0,15.0,1.0,14.0,24.0,2.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,3.5,0.0,30.0,50.0,80.0
2,MS Dhoni,17,32.0,1.0,3.0,0.0,17.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,4,0,0,0,0,0,0,,0.0,43.0,0.0,43.0
2,MM Ali,17,7.0,0.0,0.0,1.0,10.0,1.0,21.0,12.0,1.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,10.5,0.0,7.0,25.0,32.0
2,Akash Singh,17,,,,,,1.0,39.0,24.0,2.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,9.75,0.0,0.0,50.0,50.0
2,DP Conway,17,50.0,6.0,0.0,1.0,38.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,4,8,0,0,0,0,0,,0.0,68.0,0.0,68.0
2,M Theekshana,17,,,,,,1.0,42.0,24.0,0.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,10.5,0.0,0.0,0.0,0.0
2,SSB Magala,17,,,,,,1.0,13.0,12.0,0.0,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,6.5,0.0,0.0,0.0,0.0
2,AT Rayudu,17,1.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
2,AM Rahane,17,31.0,2.0,1.0,1.0,19.0,,,,,2023,T20,2023_04_12,Chennai,Rajasthan Royals_v_Chennai Super Kings,Chennai Super Kings,4,0,0,0,0,0,0,,0.0,39.0,0.0,39.0
1,PBB Rajapaksa,18,20.0,1.0,0.0,1.0,26.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,,0.0,21.0,0.0,21.0
1,K Rabada,18,,,,,,2.0,36.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,9.0,0.0,0.0,25.0,25.0
1,Arshdeep Singh,18,,,,,,2.0,33.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,8.25,0.0,0.0,25.0,25.0
1,Harpreet Brar,18,8.0,0.0,1.0,1.0,5.0,2.0,20.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,5.0,0.5,10.0,25.5,35.5
1,JM Sharma,18,25.0,5.0,0.0,1.0,23.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,,0.0,30.0,0.0,30.0
1,M Shahrukh Khan,18,22.0,1.0,2.0,1.0,9.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,,0.0,27.0,0.0,27.0
1,MW Short,18,36.0,6.0,1.0,1.0,24.0,2.0,8.0,6.0,0.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,4,0,0,0,0,0,0,8.0,0.0,48.0,0.0,48.0
1,P Simran Singh,18,0.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,RD Chahar,18,,,,,,2.0,24.0,18.0,0.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0
1,R Dhawan,18,1.0,0.0,0.0,0.0,1.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
1,S Dhawan,18,8.0,2.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,,0.0,10.0,0.0,10.0
1,SM Curran,18,22.0,1.0,1.0,1.0,22.0,2.0,25.0,23.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Punjab Kings,0,0,0,0,0,0,0,6.521739130434782,0.0,25.0,25.0,50.0
2,Mohammed Shami,18,,,,,,1.0,43.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,10.75,0.0,0.0,25.0,25.0
2,MM Sharma,18,,,,,,1.0,18.0,24.0,2.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,4.5,0.0,0.0,50.0,50.0
2,J Little,18,,,,,,1.0,28.0,24.0,3.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,4,0,0,7.0,0.0,0.0,79.0,79.0
2,B Sai Sudharsan,18,19.0,2.0,0.0,1.0,20.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,,0.0,21.0,0.0,21.0
2,WP Saha,18,30.0,5.0,0.0,1.0,19.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,4,0,0,0,0,0,0,,0.0,39.0,0.0,39.0
2,Shubman Gill,18,67.0,7.0,1.0,1.0,49.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,4,8,0,0,0,0,0,,0.0,88.0,0.0,88.0
2,R Tewatia,18,5.0,1.0,0.0,0.0,2.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,,0.0,6.0,0.0,6.0
2,HH Pandya,18,8.0,1.0,0.0,1.0,11.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,,0.0,9.0,0.0,9.0
2,DA Miller,18,17.0,1.0,0.0,0.0,18.0,,,,,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,,0.0,18.0,0.0,18.0
2,AS Joseph,18,,,,,,1.0,27.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,6.75,0.0,0.0,25.0,25.0
2,Rashid Khan,18,,,,,,1.0,26.0,24.0,1.0,2023,T20,2023_04_13,Chandigarh,Punjab Kings_v_Gujarat Titans,Gujarat Titans,0,0,0,0,0,0,0,6.5,0.0,0.0,25.0,25.0
1,H Klaasen,19,16.0,2.0,1.0,0.0,6.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,,0.0,20.0,0.0,20.0
1,T Natarajan,19,,,,,,2.0,53.0,24.0,1.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,13.25,0.0,0.0,25.0,25.0
1,M Markande,19,,,,,,2.0,27.0,24.0,2.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,6.75,0.0,0.0,50.0,50.0
1,M Jansen,19,,,,,,2.0,31.0,24.0,2.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,7.75,0.0,0.0,50.0,50.0
1,B Kumar,19,,,,,,2.0,28.0,24.0,1.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,7.0,0.0,0.0,25.0,25.0
1,RA Tripathi,19,9.0,2.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,,0.0,11.0,0.0,11.0
1,MA Agarwal,19,9.0,0.0,0.0,1.0,13.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,,0.0,9.0,0.0,9.0
1,HC Brook,19,100.0,12.0,3.0,0.0,54.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,4,8,16,0,0,0,0,,0.0,146.0,0.0,146.0
1,Umran Malik,19,,,,,,2.0,36.0,12.0,1.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,18.0,0.0,0.0,25.0,25.0
1,Abhishek Sharma,19,32.0,3.0,2.0,1.0,17.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,4,0,0,0,0,0,0,,0.0,43.0,0.0,43.0
1,Washington Sundar,19,,,,,,2.0,20.0,12.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0
1,AK Markram,19,50.0,2.0,5.0,1.0,26.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Sunrisers Hyderabad,4,8,0,0,0,0,0,,0.0,74.0,0.0,74.0
2,VR Iyer,19,10.0,2.0,0.0,1.0,11.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,,0.0,12.0,0.0,12.0
2,UT Yadav,19,1.0,0.0,0.0,0.0,1.0,1.0,41.0,18.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,13.666666666666666,0.0,1.0,0.0,1.0
2,SP Narine,19,0.0,0.0,0.0,1.0,1.0,1.0,26.0,24.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,-2,0,0,0,6.5,0.0,-2.0,0.0,-2.0
2,SN Thakur,19,12.0,2.0,0.0,1.0,7.0,1.0,14.0,5.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,16.8,0.0,14.0,0.0,14.0
2,Rahmanullah Gurbaz,19,0.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,CV Varun,19,,,,,,1.0,40.0,24.0,1.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,10.0,0.0,0.0,25.0,25.0
2,LH Ferguson,19,,,,,,1.0,31.0,12.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,15.5,0.0,0.0,0.0,0.0
2,RK Singh,19,58.0,4.0,4.0,0.0,30.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,4,8,0,0,0,0,0,,0.0,82.0,0.0,82.0
2,N Rana,19,75.0,5.0,6.0,1.0,40.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,4,8,0,0,0,0,0,,0.0,104.0,0.0,104.0
2,Suyash Sharma,19,,,,,,1.0,44.0,24.0,0.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,0,0,0,11.0,0.0,0.0,0.0,0.0
2,N Jagadeesan,19,36.0,5.0,1.0,1.0,21.0,,,,,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,4,0,0,0,0,0,0,,0.0,47.0,0.0,47.0
2,AD Russell,19,3.0,0.0,0.0,1.0,6.0,1.0,20.0,13.0,3.0,2023,T20,2023_04_14,Kolkata,Sunrisers Hyderabad_v_Kolkata Knight Riders,Kolkata Knight Riders,0,0,0,0,4,0,0,9.23076923076923,0.0,3.0,79.0,82.0
1,Anuj Rawat,20,15.0,1.0,0.0,0.0,22.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,16.0,0.0,16.0
1,PWH de Silva,20,,,,,,2.0,37.0,18.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,12.333333333333334,0.0,0.0,25.0,25.0
1,Mohammed Siraj,20,,,,,,2.0,23.0,24.0,3.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,4,0,0,5.75,0.5,0.0,79.5,79.5
1,V Kohli,20,50.0,6.0,1.0,1.0,34.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,4,8,0,0,0,0,0,,0.0,70.0,0.0,70.0
1,Shahbaz Ahmed,20,20.0,3.0,0.0,0.0,12.0,2.0,11.0,6.0,0.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,11.0,0.0,23.0,0.0,23.0
1,MK Lomror,20,26.0,0.0,2.0,1.0,17.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,30.0,0.0,30.0
1,KD Karthik,20,0.0,0.0,0.0,1.0,1.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
1,HV Patel,20,6.0,0.0,1.0,1.0,4.0,2.0,29.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.25,0.0,8.0,25.0,33.0
1,GJ Maxwell,20,24.0,0.0,3.0,1.0,14.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,30.0,0.0,30.0
1,F du Plessis,20,22.0,3.0,1.0,1.0,16.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,,0.0,27.0,0.0,27.0
1,Vijaykumar Vyshak,20,,,,,,2.0,20.0,24.0,3.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,4,0,0,5.0,0.5,0.0,79.5,79.5
1,WD Parnell,20,,,,,,2.0,28.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Royal Challengers Bangalore,0,0,0,0,0,0,0,7.0,0.0,0.0,25.0,25.0
2,PP Shaw,20,0.0,0.0,0.0,1.0,2.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,,0.0,-2.0,0.0,-2.0
2,MR Marsh,20,0.0,0.0,0.0,1.0,4.0,1.0,18.0,12.0,2.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,-2,0,0,0,9.0,0.0,-2.0,50.0,48.0
2,MK Pandey,20,50.0,5.0,1.0,1.0,38.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,4,8,0,0,0,0,0,,0.0,69.0,0.0,69.0
2,Lalit Yadav,20,4.0,0.0,0.0,1.0,7.0,1.0,28.0,24.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,7.0,0.0,4.0,25.0,29.0
2,Kuldeep Yadav,20,7.0,1.0,0.0,0.0,6.0,1.0,23.0,24.0,2.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,5.75,0.5,8.0,50.5,58.5
2,DA Warner,20,19.0,4.0,0.0,1.0,13.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,23.0,0.0,23.0
2,Aman Hakim Khan,20,18.0,1.0,1.0,1.0,10.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,21.0,0.0,21.0
2,Abishek Porel,20,5.0,0.0,0.0,1.0,8.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
2,Mustafizur Rahman,20,,,,,,1.0,41.0,18.0,0.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,13.666666666666666,0.0,0.0,0.0,0.0
2,AR Patel,20,21.0,3.0,0.0,1.0,14.0,1.0,25.0,18.0,1.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,8.333333333333334,0.0,24.0,25.0,49.0
2,YV Dhull,20,1.0,0.0,0.0,1.0,4.0,,,,,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,,0.0,1.0,0.0,1.0
2,A Nortje,20,23.0,4.0,0.0,0.0,14.0,1.0,28.0,24.0,0.0,2023,T20,2023_04_15,Bengaluru,Royal Challengers Bangalore_v_Delhi Capitals,Delhi Capitals,0,0,0,0,0,0,0,7.0,0.0,27.0,0.0,27.0
1,A Badoni,21,5.0,0.0,0.0,0.0,6.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,5.0,0.0,5.0
1,DJ Hooda,21,2.0,0.0,0.0,1.0,3.0,,,,,2023,T20,2023_04_15,Lucknow,Lucknow Super Giants_v_Punjab Kings,Lucknow Super Giants,0,0,0,0,0,0,0,,0.0,2.0,0.0,2.0
